the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E6100000A25AE95AE0C652C0D0406EB70B064440,3306526,0101000020110F00005BB4BA97F6E45FC14FBE2D179A965241,16353961,2,2,2024-10-22 13:13:00+00,5/13/24,17:02:00,17,2.02E+11,5900 BLOCK NEWTOWN AV,800,Other Assaults,-75.10744355,40.04723256,40.04723256,-75.10744355
0101000020E6100000FE88995CD0CF52C0F72E73F4D7F34340,3306527,0101000020110F00001CBE8B0025F45FC12978CEB16D825241,16357895,12,1,2024-10-22 13:16:00+00,5/6/24,13:03:00,13,2.02E+11,7800 BLOCK CHELWYNDE AV,700,Motor Vehicle Theft,-75.24709239,39.90502792,39.90502792,-75.24709239
0101000020E61000000CFB663000C752C0C8F353FBF8034440,3306528,0101000020110F0000889A75AA2CE55FC1F71921564D945241,16358348,2,2,2024-10-22 13:17:00+00,4/27/24,12:36:00,12,2.02E+11,5200 BLOCK F ST,700,Motor Vehicle Theft,-75.10938654,40.03103582,40.03103582,-75.10938654
0101000020E6100000605DD38B33CB52C04D09F3E4BBF64340,3306529,0101000020110F00006FE8A4444FEC5FC1F9CAA90CA1855241,16354422,1,1,2024-10-22 13:17:00+00,5/16/24,15:28:00,15,2.02E+11,1700 BLOCK MIFFLIN ST,800,Other Assaults,-75.17502113,39.92760908,39.92760908,-75.17502113
0101000020E6100000A4E194B9F9C452C0039276C49D074440,3306530,0101000020110F0000942B9900BCE15FC16D17B32F58985241,16354424,2,3,2024-10-22 13:21:00+00,5/15/24,13:37:00,13,2.02E+11,7300 BLOCK MONTOUR ST,800,Other Assaults,-75.077742,40.05950218,40.05950218,-75.077742
0101000020E6100000376277CB5FCA52C075DC3A4984F84340,3306531,0101000020110F0000497E4A96E7EA5FC1197F208F9A875241,16354426,3,1,2024-10-22 13:24:00+00,5/13/24,17:30:00,17,2.02E+11,700 BLOCK S 12TH ST,800,Other Assaults,-75.16209685,39.94153705,39.94153705,-75.16209685
0101000020E61000003967E13E74C952C0DE8D47A113084440,3306532,0101000020110F0000B28DAD7B57E95FC1564BDCF9DA985241,16354443,14,1,2024-10-22 13:25:00+00,5/13/24,19:54:00,19,2.02E+11,7100 BLOCK N 19TH ST,1100,Fraud,-75.14772007,40.06309906,40.06309906,-75.14772007
0101000020E6100000D9957583D1C452C0D3AAAF11B5FF4340,3306533,0101000020110F000083ECFEB277E15FC10D7C247F928F5241,16355738,15,1,2024-10-22 13:26:00+00,5/10/24,20:27:00,20,2.02E+11,4300 BLOCK SALMON ST,2600,All Other Offenses,-75.07528769,39.99771329,39.99771329,-75.07528769
0101000020E6100000AA6395D233C852C0EE06D15AD1024440,3306534,0101000020110F0000E3785C3637E75FC12BA4D47305935241,16356160,25,2,2024-10-22 13:27:00+00,5/9/24,11:39:00,11,2.02E+11,100 BLOCK W WYOMING AV,2600,All Other Offenses,-75.128163,40.022014,40.022014,-75.128163
0101000020E6100000DE4FB61620C952C02E85304CE0FB4340,3306535,0101000020110F00002F76BD88C8E85FC13DDD2068538B5241,16356607,26,2,2024-10-22 13:29:00+00,5/10/24,20:58:00,20,2.02E+11,300 BLOCK W GEORGE ST,700,Motor Vehicle Theft,-75.14258354,39.96778252,39.96778252,-75.14258354
0101000020E6100000E77561F7DFC952C00A0086CC32FB4340,3306536,0101000020110F00007D7823750EEA5FC1161C5D26938A5241,16357936,9,2,2024-10-22 13:29:00+00,5/16/24,7:13:00,7,2.02E+11,500 BLOCK N 10TH ST,700,Motor Vehicle Theft,-75.15429482,39.96248776,39.96248776,-75.15429482
0101000020E61000002AF5558756C352C0C75F20291E034440,3306537,0101000020110F0000B88E8DF4F3DE5FC1EB9980A25A935241,16357533,15,2,2024-10-22 13:31:00+00,5/13/24,9:00:00,9,2.02E+11,6400 BLOCK DITMAN ST,700,Motor Vehicle Theft,-75.05215629,40.02435793,40.02435793,-75.05215629
0101000020E6100000CC6DB1915AC952C0BEDBBC7152F64340,3306538,0101000020110F0000792B75DE2BE95FC13938E9432C855241,16358856,3,,2024-10-22 13:33:00+00,5/20/24,17:30:00,17,2.02E+11,0 BLOCK MIFFLIN ST,600,Thefts,-75.1461529,39.924391,39.924391,-75.1461529
0101000020E61000008257ECAB02D052C0A95B2CFB64FD4340,3306539,0101000020110F0000D86F5F757AF45FC178D0EF2A028D5241,16360659,19,1,2024-10-22 13:36:00+00,5/13/24,21:04:00,21,2.02E+11,1100 BLOCK MARLYN RD,400,Aggravated Assault Firearm,-75.25016306,39.9796442,39.9796442,-75.25016306
0101000020E6100000C38B32D907CB52C0B37AC9F773FC4340,3306540,0101000020110F0000B0CD070B05EC5FC1E9F7F20DF78B5241,16360683,22,3,2024-10-22 13:37:00+00,5/16/24,11:52:00,11,2.02E+11,2100 BLOCK W GIRARD AV,600,Theft from Vehicle,-75.17235403,39.97228907,39.97228906,-75.17235403
0101000020E6100000E3670A3A6DCB52C0DA006C4084F94340,3306541,0101000020110F0000A3D78B3EB1EC5FC1424A081EB6885241,16354022,9,3,2024-10-22 13:37:00+00,5/9/24,20:18:00,20,2.02E+11,2200 BLOCK RITTENHOUSE SQ,1100,Fraud,-75.17854167,39.9493485,39.9493485,-75.17854167
0101000020E610000080E2534268C752C005C52C073C034440,3306542,0101000020110F00008E5C7370DDE55FC1DC98A0C27B935241,16354935,25,2,2024-10-22 13:37:00+00,5/14/24,10:59:00,10,2.02E+11,5000 BLOCK D ST,2600,All Other Offenses,-75.11573847,40.02526941,40.02526941,-75.11573847
0101000020E610000004592E9F55CF52C0E16D1073EAF94340,3306543,0101000020110F000055B41A8454F35FC157A6465727895241,16355367,18,1,2024-10-22 13:45:00+00,5/13/24,12:22:00,12,2.02E+11,5800 BLOCK RODMAN ST,800,Other Assaults,-75.23960094,39.95246733,39.95246733,-75.23960094
0101000020E6100000F3414B2EF1CA52C0F2871356B2FB4340,3306544,0101000020110F0000480A378ADEEB5FC167448679208B5241,16357971,9,1,2024-10-22 13:46:00+00,5/14/24,8:11:00,8,2.02E+11,2000 BLOCK WALLACE ST,700,Motor Vehicle Theft,-75.17097051,39.96637989,39.96637989,-75.17097051
0101000020E6100000722486D378C952C0260DA0A54CF84340,3306545,0101000020110F00005FEC87435FE95FC1250A2FED5C875241,16357979,3,1,2024-10-22 13:46:00+00,5/18/24,18:38:00,18,2.02E+11,700 BLOCK S 3RD ST,700,Motor Vehicle Theft,-75.14799965,39.93983908,39.93983908,-75.14799965
0101000020E610000076FC5924D4C052C057576894EC054440,3306546,0101000020110F000009FA01CCB0DA5FC1EBA1C88B77965241,16357987,8,1,2024-10-22 13:47:00+00,5/15/24,11:43:00,11,2.02E+11,4400 BLOCK PENNYPACK ST,700,Motor Vehicle Theft,-75.01294812,40.04628234,40.04628234,-75.01294812
0101000020E6100000199978EE1AC452C0D952510658064440,3306547,0101000020110F0000654BB99041E05FC1A7A58AC0EE965241,16358881,2,3,2024-10-22 13:49:00+00,5/20/24,15:55:00,15,2.02E+11,2100 BLOCK COTTMAN AV,300,Robbery No Firearm,-75.06414377,40.0495613,40.0495613,-75.06414377
0101000020E6100000241B7A511CC752C0ECA8A42D32024440,3306548,0101000020110F00003D9C35725CE55FC16D27F5EC54925241,16354064,25,2,2024-10-22 13:57:00+00,5/18/24,8:51:00,8,2.02E+11,4500 BLOCK G ST,1400,Vandalism/Criminal Mischief,-75.11110341,40.01715632,40.01715632,-75.11110341
0101000020E61000001E2E415F5DCB52C0F0B6DADCFBF84340,3306549,0101000020110F0000AD2C4A5096EC5FC1C50E99051F885241,16354511,17,1,2024-10-22 14:01:00+00,5/16/24,5:00:00,4,2.02E+11,2100 BLOCK SOUTH ST,2600,All Other Offenses,-75.17757399,39.94518624,39.94518624,-75.17757398
0101000020E6100000B7DD9943F1CA52C04860DEA9A1FD4340,3306550,0101000020110F0000D43D68AEDEEB5FC1AF95166D458D5241,16355815,22,4,2024-10-22 14:04:00+00,5/10/24,18:39:00,18,2.02E+11,1700 BLOCK N 22ND ST,1400,Vandalism/Criminal Mischief,-75.17097559,39.98149608,39.98149608,-75.17097559
0101000020E61000002B6CA38D25C952C0D1D7242645044440,3306551,0101000020110F0000E0FFF4D0D1E85FC1106955D2A1945241,16356254,35,2,2024-10-22 14:05:00+00,5/17/24,11:09:00,11,2.02E+11,5300 BLOCK N CAMAC ST,700,Motor Vehicle Theft,-75.14291707,40.03336026,40.03336026,-75.14291707
0101000020E610000065F7478C1CC852C0F599588572064440,3306552,0101000020110F000004C095AD0FE75FC1604B47260C975241,16356264,35,1,2024-10-22 14:05:00+00,5/15/24,10:31:00,10,2.02E+11,400 BLOCK W 65TH AV,700,Motor Vehicle Theft,-75.12674243,40.0503699,40.0503699,-75.12674243
0101000020E61000003148556E3DCB52C0E03501E98F094440,3306553,0101000020110F0000963DF70E60EC5FC18C3E2503819A5241,16354532,14,4,2024-10-22 14:05:00+00,4/29/24,11:38:00,11,2.02E+11,1200 BLOCK E MOUNT AIRY AV,2600,All Other Offenses,-75.17562445,40.07470429,40.07470429,-75.17562445
0101000020E6100000E16733B95EC552C0155A31B756034440,3306554,0101000020110F00000E2BF88E67E25FC1F3B1045C99935241,16355844,15,1,2024-10-22 14:05:00+00,5/15/24,18:03:00,18,2.02E+11,1200 BLOCK PRATT ST,2400,Disorderly Conduct,-75.08390646,40.02608385,40.02608385,-75.08390646
0101000020E61000002E8FF30671CF52C018586C3851F94340,3306555,0101000020110F000013A4181183F35FC1C9BC18957D885241,16357150,18,1,2024-10-22 14:05:00+00,4/20/24,18:51:00,18,2.02E+11,5800 BLOCK WASHINGTON AV,700,Motor Vehicle Theft,-75.24127363,39.94779115,39.94779115,-75.24127363
0101000020E6100000D0313918DECF52C03A4736BA77F94340,3306556,0101000020110F0000D8BA2F543CF45FC13589013EA8885241,16357163,18,1,2024-10-22 14:05:00+00,3/31/24,15:54:00,15,2.02E+11,6200 BLOCK CARPENTER ST,700,Motor Vehicle Theft,-75.24793058,39.94896629,39.94896629,-75.24793058
0101000020E61000000D322CF354CC52C049BAEA2AF2F74340,3306557,0101000020110F0000285675D93AEE5FC10D3E32B4F8865241,16354107,17,2,2024-10-22 14:05:00+00,5/15/24,16:57:00,16,2.02E+11,1300 BLOCK S HOLLYWOOD ST,2600,All Other Offenses,-75.19268493,39.93707787,39.93707787,-75.19268493
0101000020E610000000E1A6B311CD52C0B11DE7911AFC4340,3306558,0101000020110F0000279DA7767BEF5FC1DDFE8EFB938B5241,16354115,16,2,2024-10-22 14:06:00+00,5/18/24,8:26:00,8,2.02E+11,4000 BLOCK OGDEN ST,2600,All Other Offenses,-75.20420543,39.96956085,39.96956085,-75.20420543
0101000020E6100000133A5C69E1C752C0502A2B9757054440,3306559,0101000020110F0000FFBE9A3AABE65FC1A385F641D2955241,16354116,35,1,2024-10-22 14:06:00+00,5/13/24,13:34:00,13,2.02E+11,100 BLOCK W CHAMPLOST AV,1100,Fraud,-75.12313303,40.04173555,40.04173555,-75.12313303
0101000020E610000001412DC4F2CA52C027AD8DEBBEFD4340,3306560,0101000020110F0000AFD4A53BE1EB5FC16EFF93DA658D5241,16354572,22,2,2024-10-22 14:06:00+00,5/18/24,15:11:00,15,2.02E+11,1800 BLOCK N CROSKEY ST,1100,Fraud,-75.17106728,39.98238892,39.98238892,-75.17106728
0101000020E6100000E75B5981A5C952C0B15750FF76064440,3306561,0101000020110F000062EAD327ABE95FC17BA0BB1D11975241,16355000,35,3,2024-10-22 14:06:00+00,5/19/24,12:54:00,12,2.02E+11,6300 BLOCK OGONTZ AV,1400,Vandalism/Criminal Mischief,-75.15072664,40.05050651,40.05050651,-75.15072664
0101000020E6100000414F7FCD24C952C0D122FC07E8FD4340,3306562,0101000020110F00003B0A968AD0E85FC1B1FAEE6B938D5241,16355871,26,1,2024-10-22 14:06:00+00,5/8/24,17:53:00,17,2.02E+11,2100 BLOCK N RANDOLPH ST,1100,Fraud,-75.14287126,39.98364353,39.98364353,-75.14287126
0101000020E6100000D082CCA5A3C552C06D071B8541044440,3306563,0101000020110F0000274318A2DCE25FC17F6DD2CB9D945241,16358068,2,1,2024-10-22 14:06:00+00,5/18/24,18:43:00,18,2.02E+11,900 BLOCK ANCHOR ST,700,Motor Vehicle Theft,-75.08811326,40.03324951,40.03324951,-75.08811326
0101000020E6100000C4BAC86F57C852C06B0534AE0BFF4340,3306564,0101000020110F00005403D8B473E75FC1882639B6D68E5241,16360344,24,2,2024-10-22 14:07:00+00,5/17/24,16:49:00,16,2.02E+11,2800 BLOCK N FRONT ST,600,Theft from Vehicle,-75.13033671,39.99254397,39.99254396,-75.13033671
0101000020E6100000D20B2DA171CC52C01B77D6B0D7F94340,3306565,0101000020110F000077FD96906BEE5FC164A8DA8E12895241,16354135,18,3,2024-10-22 14:07:00+00,5/7/24,5:09:00,5,2.02E+11,3500 BLOCK WOODLAND WALK,1400,Vandalism/Criminal Mischief,-75.1944354,39.95189486,39.95189486,-75.1944354
0101000020E6100000D20B2DA171CC52C01B77D6B0D7F94340,3306566,0101000020110F000077FD96906BEE5FC164A8DA8E12895241,16354139,18,3,2024-10-22 14:07:00+00,5/5/24,13:50:00,13,2.02E+11,3500 BLOCK WOODLAND WALK,800,Other Assaults,-75.1944354,39.95189486,39.95189486,-75.1944354
0101000020E61000005DB36C184BCC52C082A87F39C8F34340,3306567,0101000020110F00006924511C2AEE5FC14EC867475C825241,16384956,1,2,2024-10-22 14:07:00+00,5/20/24,3:59:00,3,2.02E+11,3700 BLOCK GATEWAY DR,300,Robbery Firearm,-75.19208346,39.90454787,39.90454787,-75.19208346
0101000020E6100000EF3BA7D567C652C04A13089EEFFF4340,3306568,0101000020110F0000368B5DE029E45FC1BEDB1F68D38F5241,16386781,24,1,2024-10-22 14:08:00+00,4/18/24,22:33:00,22,2.02E+11,2000 BLOCK E PACIFIC ST,600,Theft from Vehicle,-75.10008756,39.99950004,39.99950004,-75.10008756
0101000020E6100000A9878982F0C852C0A0B2923DDFFE4340,3306569,0101000020110F000035BF7CB777E85FC166AAA672A58E5241,16385431,26,1,2024-10-22 14:08:00+00,5/14/24,18:27:00,18,2.02E+11,2600 BLOCK N LAWRENCE ST,600,Thefts,-75.13967956,39.99118776,39.99118776,-75.13967956
0101000020E6100000D128D9C1B3CF52C0CC53A91B20FA4340,3306570,0101000020110F000089991D6AF4F35FC1B30B66CA62895241,16391804,18,1,2024-10-22 14:08:00+00,5/14/24,16:14:00,16,2.02E+11,6100 BLOCK LARCHWOOD AV,500,Burglary Residential,-75.24534651,39.95410486,39.95410486,-75.24534651
0101000020E6100000BE5BEE06B0CB52C0564025D762034440,3306571,0101000020110F00007E2721B622ED5FC10166A4CEA6935241,16385018,39,1,2024-10-22 14:08:00+00,5/18/24,12:23:00,12,2.02E+11,5500 BLOCK WISSAHICKON AV,600,Theft from Vehicle,-75.18261884,40.02645387,40.02645387,-75.18261884
0101000020E6100000A869FE35ACCA52C08CB2E9CE34F94340,3306572,0101000020110F00007761366369EB5FC18F184A1B5E885241,16385476,9,4,2024-10-22 14:08:00+00,5/20/24,21:53:00,21,2.02E+11,1500 BLOCK SPRUCE ST,600,Thefts,-75.16676092,39.94692408,39.94692408,-75.16676092
0101000020E6100000FD9AD5D0C0CB52C0DC96F18498FF4340,3306573,0101000020110F00004FFF8C3A3FED5FC1626863D8728F5241,16386365,22,2,2024-10-22 14:08:00+00,5/17/24,13:36:00,13,2.02E+11,3200 BLOCK W LEHIGH AV,400,Aggravated Assault No Firearm,-75.18364354,39.99684202,39.99684202,-75.18364354
0101000020E6100000AD7E9511D1CE52C0B407F756E6F54340,3306574,0101000020110F00006B98795C73F25FC142C4038CB4845241,16386370,12,3,2024-10-22 14:09:00+00,5/20/24,10:15:00,10,2.02E+11,6600 BLOCK Elmwood Av,400,Aggravated Assault No Firearm,-75.23151054,39.92109191,39.92109191,-75.23151054
0101000020E61000002DD7B2E738CA52C08E5D605E99F94340,3306575,0101000020110F000049EA6A87A5EA5FC133F61B83CD885241,16387262,9,4,2024-10-22 14:09:00+00,5/15/24,16:37:00,16,2.02E+11,1100 BLOCK CHESTNUT ST,600,Thefts,-75.15972322,39.94999294,39.94999294,-75.15972321
0101000020E610000072F4002F56C052C0E231EAF7D0084440,3306576,0101000020110F0000E02A0AD8DAD95FC10AAD7018AD995241,16388642,8,2,2024-10-22 14:10:00+00,5/19/24,13:10:00,13,2.02E+11,3300 BLOCK GRANT AV,600,Thefts,-75.00526023,40.06887721,40.06887721,-75.00526023
0101000020E6100000FD2CD83E8BCF52C00ADA60B825FA4340,3306577,0101000020110F0000C306EC99AFF35FC148CE310269895241,16391280,18,1,2024-10-22 14:11:00+00,5/6/24,9:58:00,9,2.02E+11,6000 BLOCK LARCHWOOD AV,600,Thefts,-75.24287387,39.95427613,39.95427613,-75.24287387
0101000020E61000006C7F5F0AECC452C0800BD373E2024440,3306578,0101000020110F0000E1CD0BC2A4E15FC172C4206A18935241,16386846,15,1,2024-10-22 14:13:00+00,5/16/24,17:37:00,17,2.02E+11,5200 BLOCK FRANKFORD AV,600,Thefts,-75.07690677,40.02253578,40.02253578,-75.07690677
0101000020E61000002DC9A60168CA52C0F51EDBF043F44340,3306579,0101000020110F000063641089F5EA5FC1F4ACE440E5825241,16388684,3,2,2024-10-22 14:14:00+00,5/11/24,23:58:00,23,2.02E+11,700 BLOCK PACKER AVE,400,Aggravated Assault Firearm,-75.16259805,39.90832339,39.90832339,-75.16259805
0101000020E61000009EBD8E93DDCB52C0787895D6DB004440,3306580,0101000020110F00001383E01470ED5FC11E8C0D50D9905241,16391688,39,1,2024-10-22 14:15:00+00,4/24/24,8:55:00,8,2.02E+11,3400 BLOCK W WESTMORELAND ST,400,Aggravated Assault Firearm,-75.18539895,40.00670893,40.00670893,-75.18539895
0101000020E6100000A25902BED5C552C06201239A06FF4340,3306581,0101000020110F000097744EB931E35FC151580515D18E5241,16385079,24,3,2024-10-22 14:19:00+00,5/17/24,22:18:00,22,2.02E+11,2500 BLOCK CASTOR AV,600,Thefts,-75.0911708,39.99238898,39.99238898,-75.09117079
0101000020E6100000D0059A7400C452C0C7F86A26E3014440,3306582,0101000020110F00003D9DD49714E05FC1C139B449FD915241,16390086,15,2,2024-10-22 14:20:00+00,4/24/24,18:52:00,18,2.02E+11,5700 BLOCK HEGERMAN ST,600,Theft from Vehicle,-75.0625278,40.01474457,40.01474457,-75.0625278
0101000020E61000009657F0D31FC952C0A883A381ABFB4340,3306583,0101000020110F00003BA25117C8E85FC152B404E8188B5241,16391367,26,2,2024-10-22 14:22:00+00,5/20/24,18:05:00,18,2.02E+11,900 BLOCK N 3RD ST,600,Thefts,-75.14256762,39.96617146,39.96617146,-75.14256762
0101000020E6100000EB49AA00E9CB52C06F2D93E1F8F84340,3306584,0101000020110F0000B174777D83ED5FC1FBC10AB81B885241,16391753,17,1,2024-10-22 14:26:00+00,5/18/24,12:22:00,12,2.02E+11,700 BLOCK Schuylkill Ave,600,Theft from Vehicle,-75.18609635,39.94509525,39.94509525,-75.18609635
0101000020E610000080AE64641CC852C02F6C8B3A0CFE4340,3306585,0101000020110F0000FBDAD4690FE75FC1476E3B8BBB8D5241,16389680,26,3,2024-10-22 14:33:00+00,5/16/24,15:23:00,15,2.02E+11,2500 BLOCK CORAL ST,600,Thefts,-75.12673292,39.98474819,39.98474819,-75.12673292
0101000020E6100000099FD60275C352C049D1B12020064440,3306586,0101000020110F0000AB5D96BB27DF5FC1A3A560BCB0965241,16385617,2,3,2024-10-22 14:34:00+00,5/15/24,10:22:00,10,2.02E+11,2500 BLOCK BLEIGH AV,600,Theft from Vehicle,-75.05401679,40.04785546,40.04785546,-75.05401679
0101000020E610000070E1CCF102C552C0F653EB16E4024440,3306587,0101000020110F0000A5D8AAA9CBE15FC155C4EC3A1A935241,16385620,15,1,2024-10-22 14:36:00+00,5/5/24,19:41:00,19,2.02E+11,5200 BLOCK FRANKFORD AV,600,Thefts,-75.07830472,40.02258574,40.02258574,-75.07830472
0101000020E610000024933A9EA2CA52C0578FA09D78004440,3306588,0101000020110F00000C35D91759EB5FC14A484E4C6B905241,16386966,39,3,2024-10-22 14:38:00+00,5/9/24,11:34:00,11,2.02E+11,2200 BLOCK W ALLEGHENY AV,600,Thefts,-75.16617542,40.0036809,40.0036809,-75.16617542
0101000020E6100000564686C952C952C079BAA937D9034440,3306589,0101000020110F000097148FA61EE95FC14EC0A71A2A945241,16387416,35,2,2024-10-22 14:39:00+00,5/15/24,8:38:00,8,2.02E+11,1300 BLOCK WINDRIM AV,600,Thefts,-75.14567793,40.03006645,40.03006645,-75.14567793
0101000020E6100000C561616FFFC852C0EBDAA4C33FF64340,3306590,0101000020110F00007FEB921191E85FC133ABF79317855241,16388330,3,2,2024-10-22 14:40:00+00,5/16/24,18:15:00,18,2.02E+11,1800 BLOCK S CHRISTOPHER COLUMBUS BLVD,600,Thefts,-75.14059052,39.92382093,39.92382093,-75.14059052
0101000020E6100000BC0255CC96CD52C0F33D020331034440,3306591,0101000020110F00003BDF878A5DF05FC10AB7CE8A6F935241,16388785,5,1,2024-10-22 14:41:00+00,5/10/24,11:45:00,11,2.02E+11,400 BLOCK KINGSLEY ST,600,Theft from Vehicle,-75.21232899,40.02493323,40.02493322,-75.21232899
0101000020E61000003A9A3CC8DFC652C0177C60E88D044440,3306592,0101000020110F0000195F969EF5E45FC1A31E5A87F2945241,16389246,2,2,2024-10-22 14:42:00+00,5/14/24,16:20:00,16,2.02E+11,600 BLOCK FOULKROD ST,600,Thefts,-75.10740858,40.03558068,40.03558068,-75.10740858
0101000020E6100000B10E2EBA48C452C015DB8B0591014440,3306593,0101000020110F0000117C9F5A8FE05FC117D42E37A2915241,16390153,15,2,2024-10-22 14:44:00+00,5/19/24,17:08:00,17,2.02E+11,5500 BLOCK TULIP ST,600,Thefts,-75.06693892,40.01223821,40.01223821,-75.06693892
0101000020E6100000AF6BE65629CB52C07FC7C7591EF94340,3306594,0101000020110F000049C153EE3DEC5FC1F3074E3A45885241,16391410,9,3,2024-10-22 14:45:00+00,5/20/24,13:34:00,13,2.02E+11,1900 BLOCK WAVERLY ST,500,Burglary Residential,-75.17439816,39.94623873,39.94623873,-75.17439816
0101000020E61000007CF9F8DF25C152C00A824BF09B054440,3306596,0101000020110F0000B032E2A03BDB5FC17280E4141E965241,16385639,8,1,2024-10-22 14:50:00+00,5/18/24,17:30:00,17,2.02E+11,8400 BLOCK FRANKFORD AV,600,Thefts,-75.0179367,40.04382137,40.04382137,-75.0179367
0101000020E61000008CC11E6EE2C952C0E0AB4EB5B3F94340,3306597,0101000020110F0000465183A412EA5FC1BFE874B1EA885241,16385650,9,4,2024-10-22 14:52:00+00,5/16/24,13:04:00,13,2.02E+11,800 BLOCK MARKET ST,600,Thefts,-75.1544452,39.95079676,39.95079676,-75.1544452
0101000020E6100000210D5D3FF3CB52C0A59211829BF54340,3306598,0101000020110F0000F93262E494ED5FC1D730F1AD61845241,16390602,1,2,2024-10-22 14:54:00+00,5/11/24,16:25:00,16,2.02E+11,2300 BLOCK OREGON AV,600,Thefts,-75.18672165,39.91880823,39.91880823,-75.18672165
0101000020E61000005EF6671693CF52C0A920F58D9EF44340,3306599,0101000020110F000038ADF7EBBCF35FC12078309549835241,16391445,12,1,2024-10-22 14:55:00+00,4/24/24,19:44:00,19,2.02E+11,7400 BLOCK BUIST AV,400,Aggravated Assault No Firearm,-75.24335251,39.9110887,39.9110887,-75.24335251
0101000020E6100000FB230C03D6C352C0A45A7EBF1C064440,3306602,0101000020110F00007AE1977FCCDF5FC15DBE78FCAC965241,16385656,2,3,2024-10-22 14:55:00+00,5/14/24,15:54:00,15,2.02E+11,COTTMAN AV  & BUSTLETON AV,600,Thefts,-75.05993725,40.04775232,40.04775232,-75.05993725
0101000020E61000005ACA43F089C852C0B08F4E5D79FD4340,3306603,0101000020110F000051542B7DC9E75FC1EC917EC2188D5241,16386588,26,1,2024-10-22 14:56:00+00,5/10/24,8:07:00,8,2.02E+11,2000 BLOCK N FRONT ST,600,Theft from Vehicle,-75.1334191,39.98026625,39.98026625,-75.1334191
0101000020E6100000DEEEDDCD70C652C0A772A0A8E8FD4340,3306604,0101000020110F00007723B71C39E45FC1F8E2FD1D948D5241,16388393,24,3,2024-10-22 14:58:00+00,5/10/24,9:28:00,9,2.02E+11,3200 BLOCK Richmond St,600,Thefts,-75.10063502,39.98366268,39.98366268,-75.10063502
0101000020E61000004E4BE637D0C852C0E0D892D9C9F44340,3306605,0101000020110F0000957AC5DD40E85FC16FB28E8579835241,16391475,3,2,2024-10-22 15:01:00+00,5/13/24,6:04:00,6,2.02E+11,2600 BLOCK S CHRISTOPHER COLUMBUS BLVD,400,Aggravated Assault No Firearm,-75.13770864,39.91240997,39.91240997,-75.13770864
0101000020E6100000E2A49B8AF5CA52C0336124494A044440,3306606,0101000020110F000064FD62F2E5EB5FC1C7CEF684A7945241,16391486,14,2,2024-10-22 15:01:00+00,5/18/24,7:51:00,7,2.02E+11,5400 BLOCK GERMANTOWN AV,600,Theft from Vehicle,-75.17123666,40.03351702,40.03351702,-75.17123666
0101000020E6100000E1FA66510EC752C08396E09A5CFF4340,3306607,0101000020110F000072404CAA44E55FC1ED025A6C308F5241,16387046,24,1,2024-10-22 15:02:00+00,5/13/24,19:09:00,19,2.02E+11,3200 BLOCK EMERALD ST,600,Thefts,-75.1102489,39.99501358,39.99501358,-75.1102489
0101000020E6100000044267A9E7C552C0836A620568FF4340,3306608,0101000020110F0000C203752950E35FC130BA41143D8F5241,16389773,24,3,2024-10-22 15:02:00+00,5/17/24,20:45:00,20,2.02E+11,2400 BLOCK E BUTLER ST,600,Thefts,-75.09226451,39.99536197,39.99536197,-75.09226451
0101000020E61000008639C5D3C0BD52C0040C6004EC0A4440,3306609,0101000020110F0000F8B1AA7677D55FC16140D667039C5241,16391083,8,3,2024-10-22 15:04:00+00,5/12/24,13:32:00,13,2.02E+11,400 BLOCK FRANKLIN MILLS CIR,600,Thefts,-74.96489424,40.08532767,40.08532767,-74.96489424
0101000020E6100000D6123CCF29C952C063688E0F27064440,3306611,0101000020110F000067F8BE0BD9E85FC1EF1D856DB8965241,16386171,35,1,2024-10-22 15:05:00+00,5/18/24,16:07:00,16,2.02E+11,6200 BLOCK N BROAD ST,600,Theft from Vehicle,-75.14317685,40.04806704,40.04806704,-75.14317685
0101000020E61000008E5B489769C752C03D1A5E7B2CFE4340,3306612,0101000020110F000070D298B3DFE55FC1A7B1734BDF8D5241,16391524,24,2,2024-10-22 15:05:00+00,5/4/24,9:26:00,9,2.02E+11,2800 BLOCK WEIKEL ST,600,Thefts,-75.11581976,39.98573248,39.98573248,-75.11581976
0101000020E6100000901A0BF1A5CE52C09C50888043F94340,3306613,0101000020110F0000DA7B011B2AF25FC11F3D82626E885241,16386203,12,4,2024-10-22 15:07:00+00,5/12/24,16:12:00,16,2.02E+11,5200 BLOCK BALTIMORE AV,600,Thefts,-75.22887827,39.9473725,39.9473725,-75.22887827
0101000020E6100000280A1598A5CA52C0AAC575C656F94340,3306614,0101000020110F000034DFEE255EEB5FC108857BBC83885241,16386672,9,4,2024-10-22 15:07:00+00,5/18/24,13:29:00,13,2.02E+11,1500 BLOCK LATIMER ST,600,Thefts,-75.16635706,39.94796067,39.94796067,-75.16635706
0101000020E6100000B58DDC265ECB52C0E65D503A6CFB4340,3306615,0101000020110F0000309A57A397EC5FC160BC3FC9D28A5241,16386674,9,1,2024-10-22 15:08:00+00,5/17/24,9:17:00,9,2.02E+11,2400 BLOCK BENJAMIN FRANKLIN PKWY,600,Theft from Vehicle,-75.17762157,39.96424035,39.96424035,-75.17762157
