the_geom,cartodb_id,the_geom_webmercator,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour,dc_key,location_block,ucr_general,text_general_code,point_x,point_y,lat,lng
0101000020E610000059A59122F4C352C0312E0BDCF0064440,3217667,0101000020110F0000AF7863AAFFDF5FC17F3E925398975241,13207539,2,3,2024-01-01 03:49:00+00,12/31/23,22:49:00,22,2.02302E+11,2000 BLOCK OAKMONT ST,800,Other Assaults,-75.06177582,40.05422545,40.05422545,-75.06177582
0101000020E610000095250020A3CB52C06B86F12681F74340,3189265,0101000020110F00008F08C5CB0CED5FC1EB3322867B865241,13113877,17,3,2024-01-01 03:50:00+00,12/31/23,22:50:00,22,2.02317E+11,2200 BLOCK DICKINSON ST,1400,Vandalism/Criminal Mischief,-75.18183136,39.93362891,39.93362891,-75.18183136
0101000020E6100000333931FB67BE52C08E8CDD57480C4440,3148331,0101000020110F0000DDEE336493D65FC1B2B5451A869D5241,12359046,8,3,2024-01-01 03:51:00+00,12/31/23,22:51:00,22,2.02308E+11,12300 BLOCK ACADEMY RD,600,Thefts,-74.97509651,40.09595774,40.09595774,-74.97509651
0101000020E6100000E92AFE6B90C852C00E6BA6521E004440,3189869,0101000020110F000020646280D4E75FC1BA67433007905241,13117198,25,3,2024-01-01 04:07:00+00,12/31/23,23:07:00,23,2.02325E+11,200 BLOCK W WESTMORELAND ST,1500,Weapon Violations,-75.13381481,40.00092538,40.00092538,-75.13381481
0101000020E61000007E241DCC83CF52C0DA4D19CD84FC4340,3218510,0101000020110F000078EF25F3A2F35FC16B80B0B5098C5241,13204455,19,2,2024-01-01 04:18:00+00,12/31/23,23:18:00,23,2.02319E+11,1400 BLOCK N ROBINSON ST,800,Other Assaults,-75.24241927,39.97280277,39.97280277,-75.24241927
0101000020E610000078339BAE44CD52C08A153D09CFFC4340,3167476,0101000020110F00007A99030FD2EF5FC1352537FB5B8C5241,12147739,16,2,2024-01-01 04:31:00+00,12/31/23,23:31:00,23,2.02316E+11,4100 BLOCK PARKSIDE AV,800,Other Assaults,-75.20731702,39.97506824,39.97506824,-75.20731702
0101000020E6100000D9CDCE9A46C452C0070096AEC3024440,3185560,0101000020110F0000739CA6BF8BE05FC171F8F149F6925241,13103737,15,2,2024-01-01 04:36:00+00,12/31/23,23:36:00,23,2.02415E+11,5700 BLOCK ERDRICK ST,300,Robbery No Firearm,-75.06680937,40.02159674,40.02159674,-75.06680937
0101000020E610000041A311BFA4CE52C016D50905F8FB4340,3209208,0101000020110F0000E600471328F25FC18F61DAB16D8B5241,12958939,19,2,2024-01-01 04:46:00+00,12/31/23,23:46:00,23,2.02319E+11,5400 BLOCK PENNSGROVE ST,1400,Vandalism/Criminal Mischief,-75.22880532,39.96850646,39.96850646,-75.22880532
0101000020E61000000D4699CBD5C952C0A2B77878CFFF4340,3205603,0101000020110F000053545A2EFDE95FC1FEF548C4AF8F5241,12954737,39,3,2024-01-01 04:47:00+00,12/31/23,23:47:00,23,2.02339E+11,1400 BLOCK W INDIANA AV,1500,Weapon Violations,-75.15367403,39.998519,39.998519,-75.15367403
0101000020E6100000899DE7570CC552C08B86318EB6074440,3215686,0101000020110F0000E188ADA0DBE15FC1B6DC47B173985241,12963090,2,3,2024-01-01 04:53:00+00,12/31/23,23:53:00,23,2.02402E+11,7300 BLOCK CLARIDGE ST,1400,Vandalism/Criminal Mischief,-75.07887838,40.06025865,40.06025865,-75.07887838
